season,game_id,game_date,away_team_id,away_team_abbr,away_team,away_score,home_team_id,home_team_abbr,home_team,home_score,actual_spread,winner,home_elo,away_elo,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2021,22100049,2021-10-25,1610612757,POR,Portland Trail Blazers,86,1610612746,LAC,LA Clippers,116,-30,home,1469.2557837111729,1508.1991487057305,1497.6222993124668,1479.8326331044366,0.5869740637902748,0.41302593620972516,-2.442265400217693
2021,22100047,2021-10-25,1610612740,NOP,New Orleans Pelicans,107,1610612750,MIN,Minnesota Timberwolves,98,9,away,1532.2717413901564,1434.0723333396577,1497.371464223085,1468.972610506729,0.75784988952766,0.24215011047234003,-7.9279763220199495
2021,22100048,2021-10-25,1610612739,CLE,Cleveland Cavaliers,99,1610612743,DEN,Denver Nuggets,87,12,away,1546.3761060768381,1469.723944707976,1508.7038394251824,1507.3962113596317,0.7343666755459629,0.2656333244540371,-7.066086454754486
2021,22100042,2021-10-25,1610612749,MIL,Milwaukee Bucks,119,1610612754,IND,Indiana Pacers,109,10,away,1511.2450089458341,1525.2239707828442,1481.4475529198812,1555.021426808797,0.6213252172430961,0.3786747827569039,-3.440841526519598
2021,22100045,2021-10-25,1610612753,ORL,Orlando Magic,90,1610612748,MIA,Miami Heat,107,-17,home,1508.8906094287117,1467.7645215368757,1526.659577925207,1449.9955530403804,0.6926179400979726,0.3073820599020274,-5.645043515673442
2021,22100044,2021-10-25,1610612764,WAS,Washington Wizards,90,1610612751,BKN,Brooklyn Nets,104,-14,home,1469.057570721641,1539.7649022893213,1493.860281003729,1514.9621920072334,0.5420559361862465,0.4579440638137535,-1.1717067372927885
2021,22100043,2021-10-25,1610612765,DET,Detroit Pistons,104,1610612737,ATL,Atlanta Hawks,122,-18,home,1505.8375954746193,1459.6679226064418,1523.5770006948276,1441.9285173862336,0.6987642578819852,0.30123574211801485,-5.846786914727099
2021,22100046,2021-10-25,1610612741,CHI,Chicago Bulls,111,1610612761,TOR,Toronto Raptors,108,3,away,1481.3253596517911,1556.2102904846508,1466.4620475528366,1571.0736025836054,0.536080666408663,0.46391933359133697,-1.0046027666856117
2021,22100054,2021-10-26,1610612743,DEN,Denver Nuggets,110,1610612762,UTA,Utah Jazz,122,-12,home,1551.451441121641,1508.7038394251824,1567.1180701619069,1493.0372103849165,0.6946015913590837,0.3053984086409163,-5.709904067858343
2021,22100050,2021-10-26,1610612755,PHI,Philadelphia 76ers,99,1610612752,NYK,New York Knicks,112,-13,home,1520.09559830941,1541.7960085076174,1540.6373624902044,1521.254244326823,0.6108124679544336,0.38918753204556644,-3.1319835920717014
2021,22100051,2021-10-26,1610612744,GSW,Golden State Warriors,106,1610612760,OKC,Oklahoma City Thunder,98,8,away,1423.9309283504217,1563.430392515924,1404.4459694467091,1582.9153514196364,0.44339934808427395,0.556600651915726,1.5799785666200932
2021,22100052,2021-10-26,1610612745,HOU,Houston Rockets,106,1610612742,DAL,Dallas Mavericks,116,-10,home,1506.3878418227755,1469.642268169436,1521.3879465076486,1454.6421634845628,0.6872235235826653,0.31277647641733475,-5.469822946133581
2021,22100053,2021-10-26,1610612747,LAL,Los Angeles Lakers,125,1610612759,SAS,San Antonio Spurs,121,4,away,1478.4406670450123,1456.1216428935613,1456.9031147864123,1477.6591951521614,0.6691016811585718,0.3308983188414282,-4.89276096605804
